Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
1386_198,0.0029931993461617575,0.018945613072042455,0,0.34965881763351536,0,0.004063800132031379,0.009711465387611709,0.007612875769477961,0.008271282652490617,0,0.0707522882754266,0.17227693831732258,0.3032467158017601,0.0008,0,0.0010586394661215265,0,0,0.0005,0,0,0.05005566660545456,0,0.7455542943564797,0.6754418183885987
0165_016,0.057776195411707885,0.01261546904222685,0,0.2068496354406934,0,0.21893341110627035,0,0,0.006585418134580361,0.038298501431772304,0.032767540358530196,0.05524302413698561,0.35776642383786916,0.001313944930576831,0,0,0,0.0004,0.011438078361723716,0,0,0,0,0.7839222287017746,0.6617706844711433
1340_207,0.062133186482845805,0.01978077518477051,0,0.2781941933040648,0.0052476292713526575,0.054058221999995965,0.026921891705167338,0,0.00901725654354893,0,0.10167323026929384,0.10324728310478287,0.32729324962471995,0,0,0.002775638496736058,0,0,0.009657444012721285,0,0,0,0,0.7731768887956887,0.6629138350087079
0654_177,0.016854179415468257,0.025135638610031607,0,0.36118738248928994,0.061708801151466604,0.023897901333191567,0,0,0.034439557261721446,0.00369827825703736,0.07592426592557062,0.005336380851360152,0.37806835413940615,0,0,0.0030235770248732323,0,0.0003,0.01044287982433773,0,0,0,0,0.710768379307522,0.7165945533725746
0110_034,0.0438692847554341,0.004439039123078102,0,0.29983946140218853,0,0.05947522582907389,0.0023796891434122573,0,0.04264057937311266,0,0.05631687193889312,0.1635154985280778,0.3141680972877574,0.0013638416377596853,0,0.0017509447189647405,0,0,0.01024146626224779,0,0,0,0,0.7162610003234414,0.7064160347243553
0843_044,0.01147430073988306,0.005475749908770953,0,0.1957441206119845,0.08142033838161418,0.05609182507140801,0.054744307454091555,0,0.001813833905991788,0,0.12016836359768936,0.002927001325631691,0.44478526515234096,0.005124856726850177,0,0.0008,0,0.0003,0.01916163068857499,0,0,0,0,0.793415158571224,0.6537890893770398
1794_163,0.016481355464040406,0,0,0.30069281526314606,0,0.007369737019342815,0.03745388846342987,0,0,0,0.1483891218597109,0.04704484435282408,0.4237201529514267,0.005061706013569419,0,0,0,0,0.013786378612509734,0,0,0,0,0.7625468108992312,0.6666737118633113
1373_142,0,0.005421130603273205,0,0.3799340241134755,0,0.0516553480407269,0.024253467010071604,0,0,0,0.06171976346402626,0.07200534781468225,0.38364913578066906,0.0014344294344415124,0,0.004738312847263655,0,0.002714175450103122,0.012474865441266983,0,0,0,0,0.7580526502184078,0.6721725997903829
0557_015,0.07370407558501599,0.005978486979253991,0.0014549610197080584,0.20582528332056976,0.0005,0.11124230108801372,0.012031294902595377,0,0.017278016464382834,0,0.003566489881780111,0.1013536742389791,0.4247538105804526,0,0.0006,0.014841561506486267,0,0.004835404571665306,0.021968602971162297,0,0,0,0,0.7519545156130566,0.6920818570448052
1115_087,0,0.015346418237916779,0,0.2744585434069062,0,0.05530271898289708,0.0058074458947173,0,0.005474797273311062,0,0.04504678982740531,0.1293197323232106,0.4509431618304944,0.0011309992505781873,0,0.010189442036361131,0,0,0,0.006979950936201965,0,0,0,0.7852195384493066,0.646175467158377
