Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
1011_082,0.005976565461582253,0.061215884343149764,0,0.2009493737869078,0.0790332387499785,0.0802492515323952,0.06197186865832132,0,0.0022498316728355398,0,0.0995106298237332,0.04892750238370405,0.3393489784270102,0,0,0.0044630628740122795,0,0.0018250255029696961,0.014278786783400292,0,0,0,0,0.7641263090186725,0.6849090910132658
1572_175,0.008945433195243612,0.026770888389336108,0,0.3660083629475811,0,0.09427905820638754,0.020617841315693417,0,0.0005,0,0.08787841528343276,0,0.3832912242259166,0,0,0.00413027432361028,0,0.0012757387598460877,0.006318376343725687,0,0,0,0,0.772989014147667,0.6640776591561469
1386_198,0,0.03232734770034738,0,0.30713389881575653,0.03315823721747389,0,0.04586841400982269,0,0,0.026145309797251014,0.1060622028785883,0.04561923974976307,0.39109317221226614,0.002116998720630109,0,0.0017244501164656691,0,0.0007,0.008023432385264173,0,0,0,0,0.782519048491006,0.6535554364433305
0165_016,0.05685085469275423,0,0,0.22853364714501606,0.11793471269675943,0.23249379857355057,0.022362108836851205,0,0.0008,0,0.01767166386185735,0.05474435500016017,0.2509734671502742,0,0,0.005142687965986118,0,0.0012409742765621635,0.011223072833557819,0,0,0,0,0.7242987334800882,0.7089116587548613
1340_207,0.07162040337271211,0.012898348773513453,0,0.24051805705509294,0,0.17295553295719204,0.00882957154295286,0,0,0,0.07703654494331552,0.06187066147732106,0.3348734006583308,0,0,0.007388717165516238,0,0.0016445357791664322,0.010364226274886455,0,0,0,0,0.7503711248180909,0.6897939757639275
0654_177,0.011435746796142262,0.026958363578214593,0,0.2865930611670423,0,0.08986830476028507,0.03325867433591621,0,0,0,0.11662318242123214,0.05760808594760422,0.36451482805573854,0,0,0.003901414496640664,0,0.0018007347391830874,0.007437603702000986,0,0,0,0,0.7717045331803496,0.664295638932364
0110_034,0.030337723386156843,0.048712874468810057,0,0.3010880202772301,0,0.05199846030264813,0.04302762878754894,0,0.0005,0,0.19918189651865006,0.011127982931073515,0.2877501605729282,0.0015899113713805394,0,0.0048792364519403076,0,0.0012793016500377789,0.018512135320593714,0,0,0,0,0.7535423454816632,0.6800205669922603
0843_044,0.034910992322491084,0.05265446086408665,0,0.1379228268936679,0.11766659779557741,0.06763597607418619,0.005290209562655362,0,0.0374543323978426,0,0.053468384846183326,0.009250522328633716,0.4575113415532506,0.0016239527064333796,0,0.005794671731961256,0,0.0007,0.018158982833020695,0,0,0,0,0.724218234179218,0.7139824572042414
1794_163,0.00521605773052191,0.03611353430100365,0,0.33495915487899847,0,0,0.018377090524557466,0,0.003109973456926655,0,0.12571357254207033,0.06261997773856225,0.37627489448063645,0.004468390637322803,0,0.007837690955602016,0,0,0.02530966275379809,0,0,0,0,0.7423546243640912,0.6872791288029548
1373_142,0,0.032594338208872704,0,0.3268591918414575,0.014044358196282644,0,0.03834832220004758,0,0,0.05573580125030268,0.09244505705620536,0.02937900759079851,0.39271607780487067,0.0025304733652704013,0,0.0011279761885995305,0,0.0017072812017935538,0.01251211509549895,0,0,0,0,0.7829505247843764,0.6518943933082542
0557_015,0.09366811750583555,0.05576930776306346,0,0.19501688218276594,0,0.11121174636065358,0.015699786526588082,0,0.03177949097428968,0,0.04057692751899867,0.053969400816526535,0.3562104419461869,0,0.0027414990033870516,0.02426587447148847,0,0.015840041332774623,0,0.003250483597441407,0,0,0,0.7265626898585209,0.7198741622416982
1115_087,0,0.005085986435084277,0,0.1900062509816745,0,0.0470626164738769,0.021228657695555608,0,0,0,0.12526359166142312,0.0018162281083450638,0.5839081435425874,0.004983014197451492,0,0.004590189013043559,0,0.0006,0.015428088548869628,0,0,0,0,0.6965605410683753,0.7210635945359029
0653_063,0.02428557834974439,0.03531671377826675,0,0.16727490005251205,0.03457321260350523,0.06976952461157919,0.020935023802273613,0,0.0005,0.054463212326706596,0.017582709795468984,0.04940205408020851,0.5024937279176943,0.005393286084966053,0,0.001437741827728637,0,0.0011800783773778406,0.015374146637271666,0,0,0,0,0.7438810877558203,0.6898522654828961
0763_176,0.02332031102101908,0.014999285497762816,0,0.2443494935574264,0,0.06986585110286454,0.020972173378070932,0,0.014309545517334708,0,0.07254829317001785,0.03029038448669767,0.44348220881103384,0,0.002482359542308805,0.029913584163018002,0,0,0,0.02231216354213499,0,0.011154346210310438,0,0.711967145895779,0.719245850293913
1032_166,0.04368001063251372,0.013947402961914896,0,0.2015092906851912,0.07879509579777312,0.08232739721468937,0.026866142117872655,0,0,0,0.18552629978239069,0.033744069854941335,0.318968017436826,0,0,0.0036481299173897522,0,0.0010825573063023058,0.009905586292195017,0,0,0,0,0.7604184886757328,0.6760627104956389
1073_132,0,0.06201550468474489,0,0.2105685710600012,0.13550254890827118,0,0.04048691239231347,0,0,0.006460803129878723,0.12351803059007817,0.027026010493500303,0.378998321625203,0.0008,0,0.0027240645123388805,0,0.0013772480766393658,0.010555519647899997,0,0,0,0,0.7591683813664534,0.6843665529699791
1854_192,0.007028884712303747,0.022035750343482687,0,0.4253825309938971,0,0,0.04081944860391832,0.004468508208363491,0.006181834454272639,0.043162652415285,0.05027349164974887,0.031555100052956066,0.3383339651690451,0,0,0.006068316650371202,0,0.0040707069868947,0.020618809759460916,0,0,0,0,0.7624219289000077,0.6710984547532374
2781_227,0,0.02027354387703374,0,0.24419802075776284,0.06064219888273625,0.013438523922331599,0.045053714853126925,0,0,0,0.1887219819251873,0.10402786482235592,0.3151378190360418,0,0,0.0055251529427364525,0,0,0.002981178980687093,0,0,0,0,0.7761871375666459,0.6475531172021154
1437_156,0,0.018260981149660363,0,0.4751814006900446,0.001,0,0.019148344142624667,0,0,0,0.1037438796710495,0.10062957897952314,0.2648585186310402,0.0006,0,0.007333841520943896,0,0,0.009268791611606592,0,0,0,0,0.7871207632421913,0.6319533668172183
2270_205,0.008675619242723044,0.0314357384987722,0,0.3421761413728897,0.03453562839619489,0.012693343372653716,0.039201810686045904,0,0,0,0.1019898360501218,0.0645295416948433,0.35380484851380406,0.0036803141837112798,0,0.002920113473100576,0,0.0011378202686122515,0.0032192442465272726,0,0,0,0,0.7874227815023934,0.6487546350445675
1606_117,0.012289080787181893,0.03919838353117318,0,0.2131381450132816,0.09606387810555397,0.0735068676786103,0.04864639277408122,0,0,0.06397716381449638,0.17107552707550916,0.01318445878909951,0.2574180001853629,0,0,0.005971809684939045,0,0.0006,0.004884233119701299,0,0,0,0,0.7861998090234621,0.6501679823873244
1907_196,0.020281377690993637,0.041817529158630004,0,0.27963467871177816,0,0.08859417669445217,0.06260226058605449,0,0.015795566540956887,0,0.1365195732472491,0.02037033784197091,0.3207524218083712,0,0,0.003883837740561917,0,0.0001,0.009677913218730664,0,0,0,0,0.776117664248381,0.6679086265477483
